context_id,label,start,end,code_start,code_end
context-71_16,PERSON,0.0,0.0,-1,-1
context-71_17,LAW,0.0,0.0,-1,-1
context-71_18,PLACE,20.216,20.817,538,556
context-71_18,WHEN,0.0,0.0,-1,-1
context-71_19,QUANT,0.0,0.0,-1,-1
context-71_20,NORP,3.086,3.466,86,101
context-71_20,PLACE,1.883,2.224,52,60
context-71_20,QUANT,0.0,0.0,-1,-1
context-71_20,LAW,0.0,0.0,-1,-1
context-71_21,NORP,0.0,0.0,-1,-1
context-71_22,QUANT,10.993,11.254,299,305
context-71_22,NORP,0.0,0.0,-1,-1
context-71_23,WHEN,0.0,0.0,-1,-1
context-71_24,PERSON,0.0,0.0,-1,-1
context-71_25,PERSON,0.0,0.0,-1,-1
context-71_26,LAW,0.0,0.0,-1,-1
context-71_27,WHEN,0.0,0.0,-1,-1
context-71_28,PLACE,12.698,12.938,284,292
context-71_28,LAW,0.0,0.0,-1,-1
context-71_29,PLACE,4.277,4.919,108,129
context-71_29,PERSON,0.0,0.0,-1,-1
context-71_30,PLACE,2.63,3.393,74,94
context-71_30,ORG,0.0,0.0,-1,-1
context-71_31,LAW,0.0,0.0,-1,-1
context-71_32,PLACE,5.017,5.639,117,135
context-71_32,QUANT,0.321,0.803,8,23
context-71_32,ORG,0.0,0.0,-1,-1
context-71_32,NORP,0.0,0.0,-1,-1
context-71_33,PLACE,1.966,2.488,55,66
context-71_33,WHEN,0.0,0.0,-1,-1
context-71_34,PLACE,5.738,6.359,153,172
context-71_34,WHEN,0.0,1.123,-1,23
context-71_34,ORG,0.0,0.0,-1,-1
context-71_34,PERSON,0.0,0.0,-1,-1
context-71_35,PERSON,0.0,0.0,-1,-1
context-71_36,QUANT,0.0,0.0,-1,-1
context-71_37,PLACE,15.578,16.199,377,392
context-71_37,QUANT,7.889,8.29,193,200
context-71_37,ORG,0.0,0.0,-1,-1
context-71_37,PERSON,0.0,0.0,-1,-1
context-71_38,PLACE,9.332,9.593,254,261
context-71_38,NORP,1.021,1.362,20,32
context-71_38,ORG,0.0,0.0,-1,-1
context-71_38,QUANT,0.0,0.0,-1,-1
context-71_39,PLACE,6.089,6.79,154,172
context-71_39,PLACE,1.182,1.662,31,43
context-71_39,PERSON,0.0,0.0,-1,-1
context-71_39,WHEN,0.0,0.0,-1,-1
context-71_40,QUANT,0.0,0.0,-1,-1
context-71_41,LAW,0.0,0.0,-1,-1
context-71_42,NORP,0.0,0.0,-1,-1
context-71_43,NORP,6.435,6.796,182,191
context-71_43,WHEN,2.726,3.127,76,88
context-71_43,PERSON,0.0,0.0,-1,-1
context-71_43,ORG,0.0,0.0,-1,-1
context-71_44,WHEN,0.0,4.147,-1,128
context-71_44,QUANT,3.787,4.147,115,128
context-71_44,QUANT,4.287,4.608,133,145
context-71_44,QUANT,4.708,5.069,148,161
context-71_44,PLACE,1.282,1.583,41,47
context-71_44,PERSON,0.0,0.0,-1,-1
context-71_44,LAW,0.0,0.0,-1,-1
context-71_44,ORG,0.0,0.0,-1,-1
context-71_44,NORP,0.0,0.0,-1,-1
context-71_45,PLACE,3.849,4.15,101,109
context-71_45,PLACE,0.0,0.221,-1,7
context-71_45,NORP,0.0,0.0,-1,-1
context-71_45,LAW,0.0,0.0,-1,-1
context-71_46,PLACE,3.288,3.569,81,88
context-71_46,WHEN,0.0,0.0,-1,-1
context-71_47,PLACE,5.731,6.593,162,185
context-71_47,PLACE,0.862,1.683,23,44
context-71_47,NORP,0.0,0.0,-1,-1
context-71_47,WHEN,0.0,0.0,-1,-1
context-71_48,ORG,13.878,14.238,372,382
context-71_48,PLACE,6.128,6.548,182,192
context-71_48,PLACE,5.467,5.848,167,175
context-71_48,WHEN,0.0,0.0,-1,-1
context-71_48,LAW,0.0,0.0,-1,-1
context-71_48,QUANT,0.0,0.0,-1,-1
context-71_49,PERSON,0.0,0.0,-1,-1
context-71_50,WHEN,2.268,2.589,65,73
context-71_50,LAW,0.0,0.0,-1,-1
context-71_51,QUANT,2.027,2.207,57,62
context-71_51,ORG,0.0,0.0,-1,-1
context-71_52,LAW,0.0,0.0,-1,-1
context-71_53,PLACE,0.0,0.0,-1,-1
context-72_0,PLACE,17.657,17.898,514,522
context-72_0,PLACE,8.228,8.688,247,260
context-72_0,PLACE,8.929,9.229,267,275
context-72_0,PLACE,11.651,12.092,340,354
context-72_0,ORG,3.323,4.084,100,124
context-72_0,QUANT,0.48,0.701,11,18
context-72_0,WHEN,0.0,0.0,-1,-1
context-72_0,LAW,0.0,0.0,-1,-1
context-72_0,NORP,0.0,0.0,-1,-1
context-72_0,PERSON,0.0,0.0,-1,-1
context-72_1,LAW,11.998,12.84,327,352
context-72_1,WHEN,0.561,0.941,16,25
context-72_1,QUANT,0.0,0.0,-1,-1
context-72_1,ORG,0.0,0.0,-1,-1
context-72_2,PLACE,0.521,0.762,11,17
context-72_2,LAW,0.0,0.0,-1,-1
context-72_3,PLACE,2.868,3.53,84,104
context-72_3,QUANT,0.0,0.0,-1,-1
context-72_4,NORP,0.0,0.0,-1,-1
context-72_5,WHEN,6.738,7.12,180,192
context-72_5,PLACE,6.157,6.498,162,172
context-72_5,NORP,0.0,0.0,-1,-1
context-72_5,LAW,0.0,0.0,-1,-1
context-72_6,WHEN,0.0,0.0,-1,-1
context-72_7,PLACE,9.999,10.259,269,277
context-72_7,PLACE,9.157,9.759,238,259
context-72_7,QUANT,5.791,6.031,152,156
context-72_7,NORP,1.803,2.164,45,57
context-72_7,LAW,0.0,0.0,-1,-1
context-72_7,WHEN,0.0,0.0,-1,-1
context-72_7,PERSON,0.0,0.0,-1,-1
context-72_7,ORG,0.0,0.0,-1,-1
context-72_8,ORG,0.0,0.0,-1,-1
context-72_9,ORG,7.97,8.651,219,244
context-72_9,WHEN,5.407,6.649,156,194
context-72_9,PERSON,0.0,0.0,-1,-1
context-72_9,QUANT,0.0,0.0,-1,-1
context-72_10,PERSON,0.0,0.0,-1,-1
context-72_11,PLACE,5.828,7.11,165,199
context-72_11,PLACE,9.894,10.474,264,279
context-72_11,ORG,0.0,0.28,-1,9
context-72_11,WHEN,0.34,0.861,10,26
context-72_11,ORG,1.322,1.602,43,52
context-72_11,LAW,0.0,0.0,-1,-1
context-72_11,QUANT,0.0,0.0,-1,-1
context-72_11,NORP,0.0,0.0,-1,-1
context-72_11,PERSON,0.0,0.0,-1,-1
context-72_12,QUANT,5.094,5.275,146,151
context-72_12,WHEN,3.169,3.71,89,108
context-72_12,NORP,0.0,0.0,-1,-1
context-72_12,LAW,0.0,0.0,-1,-1
context-72_13,QUANT,5.951,6.151,160,167
context-72_13,NORP,0.0,0.0,-1,-1
context-72_14,QUANT,0.0,0.0,-1,-1
context-72_15,QUANT,0.0,0.0,-1,-1
context-72_16,ORG,0.0,0.0,-1,-1
context-72_17,NORP,3.366,4.027,104,121
context-72_17,ORG,0.0,0.0,-1,-1
context-72_18,WHEN,0.0,0.0,-1,-1
context-72_19,PLACE,19.337,19.698,512,525
context-72_19,LAW,0.0,0.0,-1,-1
context-72_20,PLACE,0.0,0.0,-1,-1
context-72_21,PLACE,0.0,0.0,-1,-1
context-72_22,PLACE,0.0,0.0,-1,-1
context-72_23,PLACE,8.196,8.617,194,208
context-72_23,ORG,0.0,0.0,-1,-1
context-72_24,PLACE,2.608,2.969,69,77
context-72_24,LAW,0.0,0.0,-1,-1
context-72_25,PLACE,0.0,0.0,-1,-1
context-72_26,PERSON,0.0,0.0,-1,-1
context-72_27,PERSON,0.0,0.0,-1,-1
context-72_28,PLACE,5.833,6.395,171,190
context-72_28,PLACE,4.871,5.232,146,154
context-72_28,WHEN,0.0,0.0,-1,-1
context-72_28,NORP,0.0,0.0,-1,-1
context-72_29,NORP,0.0,0.0,-1,-1
context-72_30,PERSON,4.094,4.776,119,143
context-72_30,PERSON,3.01,3.612,85,102
context-72_30,WHEN,0.0,0.0,-1,-1
context-72_30,NORP,0.0,0.0,-1,-1
context-72_31,QUANT,7.313,7.454,220,225
context-72_31,PLACE,0.0,0.0,-1,-1
context-72_32,QUANT,0.0,0.0,-1,-1
context-72_33,QUANT,0.0,0.0,-1,-1
context-72_34,PLACE,0.0,0.0,-1,-1
context-72_35,NORP,1.772,2.135,53,65
context-72_35,ORG,0.0,0.0,-1,-1
context-72_36,LAW,0.0,0.0,-1,-1
context-72_37,NORP,0.305,0.65,4,6
context-72_37,QUANT,0.0,0.0,-1,-1
context-72_38,QUANT,0.0,0.0,-1,-1
context-72_39,NORP,0.0,0.0,-1,-1
context-72_39,QUANT,0.0,0.0,-1,-1
context-72_40,ORG,8.497,8.838,235,247
context-72_40,NORP,3.246,3.447,100,106
context-72_40,PERSON,0.0,0.0,-1,-1
context-72_40,WHEN,0.0,0.0,-1,-1
context-72_41,ORG,0.0,0.0,-1,-1
context-72_42,LAW,0.0,0.0,-1,-1
context-72_43,QUANT,0.0,0.0,-1,-1
context-72_44,PERSON,0.0,0.0,-1,-1
context-72_45,QUANT,8.236,8.396,242,246
context-72_45,WHEN,0.0,0.0,-1,-1
context-72_46,NORP,0.0,0.0,-1,-1
context-72_47,WHEN,0.0,0.0,-1,-1
context-72_48,WHEN,0.0,0.0,-1,-1
context-72_49,PERSON,0.0,0.0,-1,-1
context-72_50,QUANT,0.0,0.0,-1,-1
context-72_51,QUANT,0.0,0.0,-1,-1
context-72_52,QUANT,0.0,0.0,-1,-1
context-72_53,PLACE,0.0,0.0,-1,-1
context-73_0,WHEN,0.0,0.0,-1,-1
context-73_1,WHEN,0.0,0.0,-1,-1
context-73_2,PLACE,6.735,6.996,197,205
context-73_2,WHEN,0.0,0.0,-1,-1
context-73_3,QUANT,7.087,7.347,165,170
context-73_3,LAW,0.0,0.0,-1,-1
context-73_4,ORG,2.903,3.264,76,85
context-73_4,PLACE,0.0,0.0,-1,-1
context-73_5,WHEN,5.068,5.409,156,165
context-73_5,WHEN,4.127,4.647,125,142
context-73_5,PERSON,0.0,0.0,-1,-1
context-73_5,PLACE,0.0,0.0,-1,-1
context-73_6,PLACE,3.858,4.119,98,101
context-73_6,ORG,0.0,0.0,-1,-1
context-73_7,ORG,0.0,0.0,-1,-1
context-73_8,WHEN,1.856,2.219,59,68
context-73_8,NORP,0.827,1.251,21,36
context-73_8,PERSON,0.0,0.0,-1,-1
context-73_8,ORG,0.0,0.0,-1,-1
context-73_9,ORG,0.0,0.0,-1,-1
context-73_10,PLACE,0.0,0.0,-1,-1
context-73_11,PLACE,10.256,10.516,280,286
context-73_11,PLACE,9.154,9.334,252,258
context-73_11,LAW,0.0,0.0,-1,-1
context-73_11,ORG,0.0,0.0,-1,-1
context-73_12,PLACE,8.715,9.075,264,273
context-73_12,PLACE,10.718,10.998,330,337
context-73_12,QUANT,0.0,0.0,-1,-1
context-73_12,WHEN,0.0,0.0,-1,-1
context-73_13,PLACE,0.0,0.0,-1,-1
context-73_14,PLACE,12.971,13.291,345,353
context-73_14,LAW,3.443,5.064,65,120
context-73_14,QUANT,0.08,1.141,1,31
context-73_14,ORG,0.0,0.0,-1,-1
context-73_14,NORP,0.0,0.0,-1,-1
context-73_14,PERSON,0.0,0.0,-1,-1
context-73_15,PLACE,0.0,0.0,-1,-1
context-73_16,PLACE,10.591,10.732,295,298
context-73_16,ORG,3.123,4.245,88,120
context-73_16,WHEN,0.681,1.702,13,51
context-73_16,PERSON,0.0,0.0,-1,-1
context-73_16,LAW,0.0,0.0,-1,-1
context-73_16,NORP,0.0,0.0,-1,-1
context-73_17,QUANT,7.586,7.686,210,213
context-73_17,PLACE,10.288,10.648,270,280
context-73_17,WHEN,7.406,8.346,205,229
context-73_17,ORG,4.143,5.764,115,159
context-73_17,PERSON,0.0,0.0,-1,-1
context-73_17,NORP,0.0,0.0,-1,-1
context-73_17,LAW,0.0,0.0,-1,-1
context-73_18,WHEN,6.533,7.354,173,201
context-73_18,WHEN,5.731,6.492,139,171
context-73_18,NORP,3.106,3.406,80,91
context-73_18,QUANT,0.822,1.102,24,28
context-73_18,PLACE,0.0,0.0,-1,-1
context-73_18,ORG,0.0,0.0,-1,-1
context-73_18,LAW,0.0,0.0,-1,-1
context-73_18,PERSON,0.0,0.0,-1,-1
context-73_19,ORG,0.0,0.0,-1,-1
context-73_20,PLACE,4.388,4.769,125,134
context-73_20,WHEN,0.0,0.0,-1,-1
context-73_21,LAW,0.0,0.0,-1,-1
context-73_22,QUANT,13.894,14.175,413,422
context-73_22,WHEN,11.111,11.952,333,356
context-73_22,PERSON,0.0,0.0,-1,-1
context-73_22,ORG,0.0,0.0,-1,-1
context-73_23,WHEN,9.769,10.469,268,294
context-73_23,PLACE,5.745,5.925,166,171
context-73_23,QUANT,0.0,0.0,-1,-1
context-73_23,NORP,0.0,0.0,-1,-1
context-73_24,NORP,0.0,0.0,-1,-1
context-73_25,PLACE,4.838,5.139,173,178
context-73_25,PLACE,1.265,1.385,35,40
context-73_25,PERSON,0.0,0.0,-1,-1
context-73_25,NORP,0.0,0.0,-1,-1
context-73_26,PLACE,0.604,0.885,17,26
context-73_26,ORG,0.0,0.0,-1,-1
context-73_27,PLACE,9.875,10.295,260,270
context-73_27,PLACE,8.653,8.693,222,223
context-73_27,PLACE,4.667,5.108,129,140
context-73_27,NORP,0.0,0.0,-1,-1
context-73_27,QUANT,0.0,0.0,-1,-1
context-73_27,PERSON,0.0,0.0,-1,-1
context-73_28,NORP,0.0,0.0,-1,-1
context-73_29,PLACE,5.25,5.551,175,186
context-73_29,NORP,0.0,0.0,-1,-1
context-73_30,PLACE,5.989,6.65,194,215
context-73_30,WHEN,0.0,0.0,-1,-1
context-73_31,PLACE,1.504,1.544,36,36
context-73_31,QUANT,0.0,0.0,-1,-1
context-73_32,PLACE,19.559,19.699,585,591
context-73_32,PLACE,1.281,1.481,30,37
context-73_32,PLACE,2.122,2.382,53,62
context-73_32,PLACE,10.47,10.73,311,318
context-73_32,QUANT,0.0,0.0,-1,-1
context-73_32,ORG,0.0,0.0,-1,-1
context-73_32,PERSON,0.0,0.0,-1,-1
context-73_32,LAW,0.0,0.0,-1,-1
context-73_33,PLACE,3.193,3.474,106,115
context-73_33,NORP,0.0,0.0,-1,-1
context-73_34,WHEN,0.0,0.0,-1,-1
context-73_35,PLACE,12.635,12.935,386,397
context-73_35,PLACE,5.687,5.987,191,199
context-73_35,PLACE,11.894,12.234,368,376
context-73_35,PLACE,3.885,3.965,125,127
context-73_35,LAW,0.0,0.0,-1,-1
context-73_35,PERSON,0.0,0.0,-1,-1
context-73_35,WHEN,0.0,0.0,-1,-1
context-73_35,ORG,0.0,0.0,-1,-1
context-73_36,PLACE,5.69,6.131,180,193
context-73_36,PLACE,3.827,4.167,121,133
context-73_36,QUANT,0.0,0.0,-1,-1
context-73_36,NORP,0.0,0.0,-1,-1
context-73_37,PLACE,10.318,10.679,337,349
context-73_37,PLACE,9.416,9.997,302,325
context-73_37,PLACE,6.171,6.852,188,210
context-73_37,PLACE,3.686,3.967,114,123
context-73_37,PLACE,2.885,3.266,94,103
context-73_37,QUANT,0.0,0.0,-1,-1
context-73_37,WHEN,0.0,0.0,-1,-1
context-73_37,LAW,0.0,0.0,-1,-1
context-73_37,ORG,0.0,0.0,-1,-1
context-73_37,PERSON,0.0,0.0,-1,-1
context-73_38,PLACE,5.231,5.872,160,183
context-73_38,PLACE,3.888,4.449,117,135
context-73_38,PLACE,3.367,3.708,103,111
context-73_38,PLACE,2.024,2.245,56,66
context-73_38,PERSON,0.0,0.0,-1,-1
context-73_38,NORP,0.0,0.0,-1,-1
context-73_38,LAW,0.0,0.0,-1,-1
context-73_38,WHEN,0.0,0.0,-1,-1
context-73_39,NORP,4.072,4.253,135,141
context-73_39,WHEN,2.949,3.972,102,132
context-73_39,WHEN,2.166,2.909,72,100
context-73_39,PLACE,0.0,0.0,-1,-1
context-73_39,ORG,0.0,0.0,-1,-1
context-73_39,LAW,0.0,0.0,-1,-1
context-73_40,PLACE,1.522,2.303,38,64
context-73_40,PLACE,10.493,11.094,327,349
context-73_40,ORG,0.0,0.0,-1,-1
context-73_40,PERSON,0.0,0.0,-1,-1
context-73_41,PLACE,8.549,8.95,259,271
context-73_41,PLACE,16.698,16.938,502,509
context-73_41,QUANT,0.0,0.0,-1,-1
context-73_41,LAW,0.0,0.0,-1,-1
context-73_42,PLACE,9.858,10.178,272,279
context-73_42,NORP,0.0,0.0,-1,-1
context-73_43,NORP,4.924,5.345,133,147
context-73_43,PLACE,7.146,7.186,185,186
context-73_43,NORP,14.913,15.453,407,422
context-73_43,PLACE,1.842,2.202,54,60
context-73_43,QUANT,0.0,0.0,-1,-1
context-73_43,WHEN,0.0,0.0,-1,-1
context-73_43,PERSON,0.0,0.0,-1,-1
context-73_43,ORG,0.0,0.0,-1,-1
context-73_44,NORP,0.24,0.721,5,18
context-73_44,NORP,5.228,5.688,132,151
context-73_44,PERSON,0.0,0.0,-1,-1
context-73_44,ORG,0.0,0.0,-1,-1
context-73_45,NORP,0.0,0.0,-1,-1
context-73_46,WHEN,1.988,2.832,59,90
context-73_46,WHEN,0.743,1.466,19,42
context-73_46,QUANT,0.0,0.0,-1,-1
context-73_46,LAW,0.0,0.0,-1,-1
context-73_47,PLACE,11.85,12.19,324,337
context-73_47,NORP,5.425,5.885,154,169
context-73_47,NORP,8.767,9.288,244,264
context-73_47,QUANT,0.0,0.0,-1,-1
context-73_47,LAW,0.0,0.0,-1,-1
context-73_47,PERSON,0.0,0.0,-1,-1
context-73_48,QUANT,0.0,0.0,-1,-1
context-73_49,NORP,11.258,11.779,309,325
context-73_49,WHEN,0.0,0.0,-1,-1
context-73_50,NORP,6.315,6.796,180,198
context-73_50,WHEN,0.361,0.962,9,22
context-73_50,LAW,0.0,0.0,-1,-1
context-73_50,PLACE,0.0,0.0,-1,-1
context-73_51,WHEN,9.171,9.611,251,261
context-73_51,PLACE,1.482,1.842,40,52
context-73_51,LAW,0.0,0.0,-1,-1
context-73_51,PERSON,0.0,0.0,-1,-1
context-73_52,LAW,0.0,0.0,-1,-1
context-73_53,NORP,10.218,10.758,289,310
context-73_53,WHEN,0.0,0.0,-1,-1
context-74_0,NORP,1.983,2.464,52,70
context-74_0,PERSON,0.341,1.002,7,27
context-74_0,LAW,0.0,0.0,-1,-1
context-74_0,ORG,0.0,0.0,-1,-1
context-74_1,WHEN,2.305,3.467,54,81
context-74_1,WHEN,0.0,1.623,-1,33
context-74_1,ORG,0.0,0.0,-1,-1
context-74_1,PERSON,0.0,0.0,-1,-1
context-74_2,PLACE,0.0,0.0,-1,-1
context-74_3,ORG,0.0,0.0,-1,-1
context-74_4,WHEN,0.0,0.0,-1,-1
context-74_5,LAW,7.728,7.928,231,236
context-74_5,ORG,0.0,0.0,-1,-1
context-74_6,PLACE,0.0,0.0,-1,-1
context-74_7,WHEN,0.0,0.0,-1,-1
context-74_8,WHEN,6.233,6.874,191,211
context-74_8,WHEN,5.732,6.113,175,186
context-74_8,QUANT,3.788,4.93,108,149
context-74_8,WHEN,3.247,3.728,91,105
context-74_8,PLACE,2.926,3.167,79,88
context-74_8,WHEN,0.0,0.661,-1,19
context-74_8,NORP,0.0,0.0,-1,-1
context-74_8,PERSON,0.0,0.0,-1,-1
context-74_8,LAW,0.0,0.0,-1,-1
context-74_8,ORG,0.0,0.0,-1,-1
context-74_9,WHEN,0.0,0.0,-1,-1
context-74_10,PLACE,0.781,1.022,21,26
context-74_10,ORG,0.0,0.0,-1,-1
context-74_11,LAW,0.521,1.502,9,42
context-74_11,NORP,0.0,0.0,-1,-1
context-74_12,PLACE,0.0,0.0,-1,-1
context-74_13,QUANT,0.0,0.0,-1,-1
context-74_14,NORP,4.971,5.512,135,151
context-74_14,QUANT,0.0,0.0,-1,-1
context-74_15,NORP,7.996,8.497,198,214
context-74_15,PERSON,0.0,0.0,-1,-1
context-74_16,ORG,4.827,5.288,146,162
context-74_16,ORG,3.545,4.507,103,134
context-74_16,NORP,0.0,0.0,-1,-1
context-74_16,WHEN,0.0,0.0,-1,-1
context-74_17,QUANT,0.361,0.803,10,21
context-74_17,PERSON,0.0,0.0,-1,-1
context-74_18,WHEN,13.431,14.371,345,367
context-74_18,ORG,11.449,11.97,292,306
context-74_18,WHEN,9.508,10.428,250,273
context-74_18,QUANT,6.265,7.486,166,192
context-74_18,ORG,0.52,3.122,11,83
context-74_18,NORP,0.0,0.0,-1,-1
context-74_18,PLACE,0.0,0.0,-1,-1
context-74_18,PERSON,0.0,0.0,-1,-1
context-74_18,LAW,0.0,0.0,-1,-1
context-74_19,PLACE,0.0,0.0,-1,-1
context-74_20,PLACE,17.155,17.655,443,455
context-74_20,PLACE,21.398,21.699,567,576
context-74_20,ORG,14.192,14.773,368,384
context-74_20,WHEN,1.681,2.162,46,55
context-74_20,ORG,0.2,1.261,4,36
context-74_20,QUANT,0.0,0.0,-1,-1
context-74_20,LAW,0.0,0.0,-1,-1
context-74_20,NORP,0.0,0.0,-1,-1
context-74_20,PERSON,0.0,0.0,-1,-1
context-74_21,QUANT,0.381,0.863,10,23
context-74_21,PLACE,0.0,0.0,-1,-1
context-74_22,ORG,0.0,0.0,-1,-1
context-74_23,PLACE,1.583,1.924,40,48
context-74_23,LAW,0.0,0.0,-1,-1
context-74_24,NORP,0.521,1.003,12,27
context-74_24,NORP,1.885,2.426,53,68
context-74_24,ORG,0.0,0.0,-1,-1
context-74_24,WHEN,0.0,0.0,-1,-1
context-74_25,LAW,0.0,0.0,-1,-1
context-74_26,PLACE,3.325,3.686,73,84
context-74_26,PLACE,8.473,8.753,210,218
context-74_26,QUANT,0.0,0.0,-1,-1
context-74_26,WHEN,0.0,0.0,-1,-1
context-74_27,LAW,8.335,9.958,226,271
context-74_27,PLACE,0.0,0.0,-1,-1
context-74_28,LAW,0.0,0.0,-1,-1
context-74_29,QUANT,15.358,15.679,385,389
context-74_29,WHEN,10.292,12.675,274,330
context-74_29,ORG,0.0,0.0,-1,-1
context-74_29,LAW,0.0,0.0,-1,-1
context-74_30,NORP,5.493,5.974,146,163
context-74_30,WHEN,1.905,4.03,49,111
context-74_30,LAW,0.0,0.0,-1,-1
context-74_30,PLACE,0.0,0.0,-1,-1
context-74_31,QUANT,0.14,0.562,3,10
context-74_31,NORP,0.0,0.0,-1,-1
context-74_32,QUANT,0.341,0.844,10,25
context-74_32,WHEN,0.0,0.0,-1,-1
context-74_33,ORG,3.634,5.1,100,147
context-74_33,PLACE,0.0,0.0,-1,-1
context-74_34,WHEN,2.284,3.706,44,84
context-74_34,PERSON,0.0,0.0,-1,-1
context-74_35,PERSON,0.0,0.0,-1,-1
context-74_36,PERSON,0.0,0.0,-1,-1
context-74_37,LAW,0.0,0.0,-1,-1
context-74_38,WHEN,7.187,8.508,193,233
context-74_38,QUANT,0.781,1.221,16,25
context-74_38,LAW,0.0,0.0,-1,-1
context-74_38,PERSON,0.0,0.0,-1,-1
context-74_39,PLACE,4.938,5.199,147,155
context-74_39,NORP,0.0,0.0,-1,-1
context-74_40,PLACE,28.539,28.799,722,728
context-74_40,NORP,13.689,14.29,333,349
context-74_40,QUANT,4.043,4.183,91,95
context-74_40,PERSON,0.0,0.0,-1,-1
context-74_40,WHEN,0.0,0.0,-1,-1
context-74_40,ORG,0.0,0.0,-1,-1
context-74_41,QUANT,2.369,2.51,74,78
context-74_41,WHEN,2.369,3.052,74,91
context-74_41,PERSON,0.0,0.0,-1,-1
context-74_41,ORG,0.0,0.0,-1,-1
context-74_42,PLACE,0.0,0.0,-1,-1
context-74_43,WHEN,8.276,9.619,224,256
context-74_43,PERSON,0.0,0.0,-1,-1
context-74_44,NORP,0.0,0.0,-1,-1
context-74_45,NORP,0.0,0.0,-1,-1
context-74_46,NORP,0.0,0.0,-1,-1
context-74_47,PERSON,0.0,0.0,-1,-1
context-74_48,PERSON,1.083,1.664,28,47
context-74_48,ORG,0.0,0.0,-1,-1
context-74_49,PERSON,0.0,0.0,-1,-1
context-74_50,PLACE,0.0,0.0,-1,-1
context-74_51,QUANT,1.047,1.288,26,31
context-74_51,ORG,0.0,0.0,-1,-1
context-74_52,PLACE,2.207,2.909,59,82
context-74_52,LAW,0.0,0.0,-1,-1
context-74_53,PLACE,0.0,0.0,-1,-1
context-75_0,ORG,0.0,0.0,-1,-1
context-75_1,QUANT,1.621,2.102,43,54
context-75_1,ORG,0.0,0.0,-1,-1
context-75_2,NORP,0.0,0.0,-1,-1
context-75_3,LAW,0.0,0.0,-1,-1
context-75_4,QUANT,0.0,0.0,-1,-1
context-75_5,ORG,1.225,1.728,34,50
context-75_5,LAW,0.0,0.0,-1,-1
context-75_6,PLACE,11.914,12.715,321,350
context-75_6,PLACE,10.732,11.553,285,309
context-75_6,WHEN,3.704,4.325,107,121
context-75_6,QUANT,7.509,7.789,207,217
context-75_6,WHEN,7.909,8.67,221,233
context-75_6,ORG,0.0,0.0,-1,-1
context-75_6,NORP,0.0,0.0,-1,-1
context-75_6,PERSON,0.0,0.0,-1,-1
context-75_6,LAW,0.0,0.0,-1,-1
context-75_7,WHEN,8.117,9.499,230,265
context-75_7,QUANT,0.721,1.002,17,26
context-75_7,PLACE,0.0,0.0,-1,-1
context-75_7,LAW,0.0,0.0,-1,-1
context-75_8,PERSON,0.0,0.0,-1,-1
context-75_9,PERSON,2.066,2.587,49,64
context-75_9,LAW,0.0,0.0,-1,-1
context-75_10,QUANT,0.0,0.0,-1,-1
context-75_11,NORP,0.0,0.0,-1,-1
context-75_12,WHEN,0.0,0.0,-1,-1
context-75_13,LAW,0.0,0.0,-1,-1
context-75_14,PLACE,0.0,0.0,-1,-1
context-75_15,WHEN,0.561,1.063,14,25
context-75_15,LAW,0.0,0.0,-1,-1
context-75_16,WHEN,7.054,7.596,177,187
context-75_16,WHEN,1.543,2.104,37,52
context-75_16,LAW,0.0,0.0,-1,-1
context-75_16,PERSON,0.0,0.0,-1,-1
context-75_17,QUANT,0.0,0.0,-1,-1
context-75_18,PERSON,4.197,4.699,125,136
context-75_18,LAW,0.0,0.0,-1,-1
context-75_19,WHEN,0.0,0.0,-1,-1
context-75_20,PLACE,0.0,0.0,-1,-1
context-75_21,PERSON,0.0,0.0,-1,-1
context-75_22,ORG,0.623,1.126,19,32
context-75_22,QUANT,0.0,0.0,-1,-1
context-75_23,QUANT,0.0,0.0,-1,-1
context-75_24,ORG,4.59,4.971,139,152
context-75_24,NORP,2.746,3.508,71,100
context-75_24,LAW,0.0,0.0,-1,-1
context-75_24,PLACE,0.0,0.0,-1,-1
context-75_25,WHEN,0.0,0.0,-1,-1
context-75_26,WHEN,0.0,0.0,-1,-1
context-75_27,LAW,2.127,3.19,63,99
context-75_27,PERSON,0.0,0.0,-1,-1
context-75_28,QUANT,5.249,5.41,175,180
context-75_28,PERSON,0.0,0.0,-1,-1
context-75_29,QUANT,0.0,0.0,-1,-1
context-75_30,ORG,6.533,6.833,186,196
context-75_30,WHEN,5.691,6.252,158,176
context-75_30,QUANT,4.889,5.11,136,141
context-75_30,WHEN,3.787,4.248,110,118
context-75_30,PLACE,0.0,0.0,-1,-1
context-75_30,PERSON,0.0,0.0,-1,-1
context-75_30,LAW,0.0,0.0,-1,-1
context-75_30,NORP,0.0,0.0,-1,-1
context-75_31,NORP,8.056,8.697,236,258
context-75_31,PERSON,0.0,0.0,-1,-1
context-75_32,LAW,0.0,0.0,-1,-1
context-75_33,PLACE,6.398,6.759,204,215
context-75_33,QUANT,0.0,0.0,-1,-1
context-75_34,ORG,0.0,0.0,-1,-1
context-75_35,PERSON,1.443,1.883,49,68
context-75_35,PLACE,0.0,0.0,-1,-1
context-75_36,QUANT,5.653,5.833,172,177
context-75_36,WHEN,0.0,0.0,-1,-1
context-75_37,PLACE,10.715,11.015,324,335
context-75_37,PLACE,1.402,1.642,47,52
context-75_37,QUANT,0.0,0.0,-1,-1
